sequence,AccelerometerX,AccelerometerY,AccelerometerZ,GyroscopeX,GyroscopeY,GyroscopeZ
706,164,-7,1007,-10,-5,-9
707,65,-2,1007,-12,22,-3
708,-66,-6,999,-16,30,0
709,-165,-17,967,-20,18,0
710,-149,-26,989,-17,-6,-5
711,-27,-42,1001,-14,-26,-11
712,104,-31,1006,-10,-25,-13
713,165,-16,1003,-9,-9,-10
714,84,-1,1014,-12,18,-4
715,-42,-9,1002,-17,30,1
716,-160,-9,969,-19,23,0
717,-156,-26,991,-17,-2,-5
718,-57,-40,991,-14,-24,-11
719,94,-26,1003,-10,-29,-14
720,162,-24,1007,-10,-12,-11
721,101,-2,1009,-11,14,-5
722,-19,-5,1005,-15,29,0
723,-149,-7,976,-18,25,2
724,-161,-31,983,-18,1,-3
725,-79,-39,990,-15,-22,-11
726,78,-30,1009,-11,-28,-14
727,153,-20,1008,-9,-15,-13
728,118,-9,1000,-9,9,-5
729,-2,-1,1006,-14,27,-1
730,-135,-4,988,-19,25,0
731,-165,-28,987,-18,6,-3
732,-100,-36,977,-15,-19,-8
733,57,-29,1009,-9,-29,-13
734,145,-27,1011,-10,-18,-13
735,136,-15,1007,-11,6,-7
736,22,1,993,-14,26,0
737,-122,-4,991,-16,28,2
738,-169,-27,985,-18,9,-2
739,-115,-32,982,-15,-14,-9
740,38,-34,1012,-12,-29,-12
741,132,-29,1006,-10,-21,-12
742,150,-13,1006,-10,3,-6
743,39,-2,999,-14,25,-1
744,-105,-2,998,-17,30,3
745,-170,-22,976,-20,13,-2
746,-126,-27,985,-17,-12,-5
747,18,-37,1009,-13,-29,-13
748,120,-31,1007,-9,-21,-14
749,157,-12,1006,-9,-2,-8
750,58,1,1005,-12,23,-2
751,-83,-8,1000,-17,31,3
752,-170,-17,968,-19,16,-1
753,-140,-27,980,-18,-8,-6
754,-10,-39,1012,-13,-29,-12
755,113,-31,1004,-11,-26,-14
756,159,-12,1012,-9,-5,-10
757,74,-2,1006,-11,20,-1
758,-59,-8,1001,-14,30,2
759,-165,-14,969,-21,20,0
760,-151,-28,985,-20,-3,-6
761,-36,-39,1001,-14,-26,-12
762,103,-32,1001,-9,-28,-13
763,164,-16,1008,-7,-11,-12
764,86,-4,1015,-12,17,-2
765,-35,-4,1003,-15,31,1
766,-159,-9,973,-19,23,2
767,-157,-27,981,-17,-1,-4
768,-59,-40,1002,-15,-25,-10
769,93,-31,1001,-12,-29,-13
770,158,-21,1008,-9,-11,-11
771,111,-6,1009,-11,15,-5
772,-21,-2,1006,-14,28,0
773,-144,-2,978,-19,25,2
774,-165,-26,990,-19,3,-4
775,-85,-38,984,-14,-22,-10
776,71,-28,1010,-10,-29,-14
777,155,-26,1006,-8,-17,-13
778,123,-15,1001,-9,10,-5
779,5,1,1002,-14,29,0
780,-134,-4,991,-18,29,3
781,-168,-22,987,-19,7,-3
782,-107,-37,978,-16,-18,-8
783,54,-31,1006,-11,-30,-13
784,143,-30,1013,-11,-18,-12
785,144,-15,1006,-11,5,-5
786,28,0,995,-12,27,-2
